Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,604,Peru,PER,TOTAL,All Commodities,1,No Quantity,,,8413422859,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,608,Philippines,PHL,TOTAL,All Commodities,1,No Quantity,,,9617609480,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,612,Pitcairn,PCN,TOTAL,All Commodities,1,No Quantity,,,3439,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,616,Poland,POL,TOTAL,All Commodities,1,No Quantity,,,5083018747,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,620,Portugal,PRT,TOTAL,All Commodities,1,No Quantity,,,2941290742,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,624,Guinea-Bissau,GNB,TOTAL,All Commodities,1,No Quantity,,,3223773,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,626,Timor-Leste,TLS,TOTAL,All Commodities,1,No Quantity,,,120171,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,634,Qatar,QAT,TOTAL,All Commodities,1,No Quantity,,,1412895084,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,642,Romania,ROU,TOTAL,All Commodities,1,No Quantity,,,1780175171,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,643,Russian Federation,RUS,TOTAL,All Commodities,1,No Quantity,,,27731966397,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,646,Rwanda,RWA,TOTAL,All Commodities,1,No Quantity,,,25101410,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,654,Saint Helena,SHN,TOTAL,All Commodities,1,No Quantity,,,7901906,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,659,Saint Kitts and Nevis,KNA,TOTAL,All Commodities,1,No Quantity,,,56280182,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,660,Anguilla,AIA,TOTAL,All Commodities,1,No Quantity,,,4151982,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,662,Saint Lucia,LCA,TOTAL,All Commodities,1,No Quantity,,,17414321,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,666,Saint Pierre and Miquelon,SPM,TOTAL,All Commodities,1,No Quantity,,,57294,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,670,Saint Vincent and the Grenadines,VCT,TOTAL,All Commodities,1,No Quantity,,,3050868,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,674,San Marino,SMR,TOTAL,All Commodities,1,No Quantity,,,7182965,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,678,Sao Tome and Principe,STP,TOTAL,All Commodities,1,No Quantity,,,265974,0
