Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,398,Kazakhstan,KAZ,TOTAL,All Commodities,1,No Quantity,,,16050838003,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,400,Jordan,JOR,TOTAL,All Commodities,1,No Quantity,,,169875101,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,404,Kenya,KEN,TOTAL,All Commodities,1,No Quantity,,,52782890,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,408,Dem. People's Rep. of Korea,PRK,TOTAL,All Commodities,1,No Quantity,,,2927497442,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,TOTAL,All Commodities,1,No Quantity,,,183072918422,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,414,Kuwait,KWT,TOTAL,All Commodities,1,No Quantity,,,9586638189,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,417,Kyrgyzstan,KGZ,TOTAL,All Commodities,1,No Quantity,,,62350108,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,418,Lao People's Dem. Rep.,LAO,TOTAL,All Commodities,1,No Quantity,,,1010079275,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,422,Lebanon,LBN,TOTAL,All Commodities,1,No Quantity,,,45579124,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,426,Lesotho,LSO,TOTAL,All Commodities,1,No Quantity,,,13412649,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,428,Latvia,LVA,TOTAL,All Commodities,1,No Quantity,,,99157559,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,430,Liberia,LBR,TOTAL,All Commodities,1,No Quantity,,,164417515,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,434,Libya,LBY,TOTAL,All Commodities,1,No Quantity,,,2038928004,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,440,Lithuania,LTU,TOTAL,All Commodities,1,No Quantity,,,124785537,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,442,Luxembourg,LUX,TOTAL,All Commodities,1,No Quantity,,,256661038,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,446,"China, Macao SAR",MAC,TOTAL,All Commodities,1,No Quantity,,,387120653,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,450,Madagascar,MDG,TOTAL,All Commodities,1,No Quantity,,,173906315,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,454,Malawi,MWI,TOTAL,All Commodities,1,No Quantity,,,38420985,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,458,Malaysia,MYS,TOTAL,All Commodities,1,No Quantity,,,60153183872,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,462,Maldives,MDV,TOTAL,All Commodities,1,No Quantity,,,417925,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,466,Mali,MLI,TOTAL,All Commodities,1,No Quantity,,,152467771,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,470,Malta,MLT,TOTAL,All Commodities,1,No Quantity,,,725237854,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,473,"LAIA, nes",,TOTAL,All Commodities,1,No Quantity,,,775872,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,478,Mauritania,MRT,TOTAL,All Commodities,1,No Quantity,,,1728521684,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,480,Mauritius,MUS,TOTAL,All Commodities,1,No Quantity,,,12868086,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,484,Mexico,MEX,TOTAL,All Commodities,1,No Quantity,,,10238485563,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,490,"Other Asia, nes",,TOTAL,All Commodities,1,No Quantity,,,156405132362,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,496,Mongolia,MNG,TOTAL,All Commodities,1,No Quantity,,,3509546975,0
