Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,496,Mongolia,MNG,TOTAL,All Commodities,1,No Quantity,,,2449591582,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,498,Rep. of Moldova,MDA,TOTAL,All Commodities,1,No Quantity,,,112628646,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,499,Montenegro,MNE,TOTAL,All Commodities,1,No Quantity,,,86383454,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,500,Montserrat,MSR,TOTAL,All Commodities,1,No Quantity,,,151447,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,504,Morocco,MAR,TOTAL,All Commodities,1,No Quantity,,,3271645442,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,508,Mozambique,MOZ,TOTAL,All Commodities,1,No Quantity,,,1199293242,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,512,Oman,OMN,TOTAL,All Commodities,1,No Quantity,,,1900844050,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,516,Namibia,NAM,TOTAL,All Commodities,1,No Quantity,,,481940624,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,520,Nauru,NRU,TOTAL,All Commodities,1,No Quantity,,,1074982,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,524,Nepal,NPL,TOTAL,All Commodities,1,No Quantity,,,2210886765,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,527,"Oceania, nes",,TOTAL,All Commodities,1,No Quantity,,,2517208,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,528,Netherlands,NLD,TOTAL,All Commodities,1,No Quantity,,,60314751572,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,531,Curaçao,CUW,TOTAL,All Commodities,1,No Quantity,,,79626488,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,533,Aruba,ABW,TOTAL,All Commodities,1,No Quantity,,,21324888,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,535,Bonaire,BES,TOTAL,All Commodities,1,No Quantity,,,1268337,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,540,New Caledonia,NCL,TOTAL,All Commodities,1,No Quantity,,,90340774,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,548,Vanuatu,VUT,TOTAL,All Commodities,1,No Quantity,,,380482794,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,554,New Zealand,NZL,TOTAL,All Commodities,1,No Quantity,,,4131684154,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,558,Nicaragua,NIC,TOTAL,All Commodities,1,No Quantity,,,522915343,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,562,Niger,NER,TOTAL,All Commodities,1,No Quantity,,,183940518,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,566,Nigeria,NGA,TOTAL,All Commodities,1,No Quantity,,,12042612840,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,577,"Other Africa, nes",,TOTAL,All Commodities,1,No Quantity,,,8613715,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,579,Norway,NOR,TOTAL,All Commodities,1,No Quantity,,,2737115454,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,583,FS Micronesia,FSM,TOTAL,All Commodities,1,No Quantity,,,4938314,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,584,Marshall Isds,MHL,TOTAL,All Commodities,1,No Quantity,,,1422971401,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,585,Palau,PLW,TOTAL,All Commodities,1,No Quantity,,,3186157,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,586,Pakistan,PAK,TOTAL,All Commodities,1,No Quantity,,,11019596122,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,591,Panama,PAN,TOTAL,All Commodities,1,No Quantity,,,10992733699,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,598,Papua New Guinea,PNG,TOTAL,All Commodities,1,No Quantity,,,553070120,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,600,Paraguay,PRY,TOTAL,All Commodities,1,No Quantity,,,1356499622,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,604,Peru,PER,TOTAL,All Commodities,1,No Quantity,,,6188837905,0
